#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       271         1.212732021         1.164145518      0.003658592154
       272         1.214696498         1.164331367      0.003649858779
       273         1.178928877         1.164384838      0.003636880987
       274         1.185815201         1.164463051      0.003624448607
       275         1.170915447         1.164486514      0.003611344739
       276         1.175611529         1.164526822      0.003598485098
       277         1.184835396         1.164600138      0.003586240978
       278         1.179609061         1.164654127      0.003573747194
       279         1.179388739          1.16470694      0.003561328268
       280         1.182887294         1.164771869      0.003549201087
       281           1.1542941         1.164734582      0.003536766341
       282          1.15542043         1.164701553      0.003524378837
       283         1.155936381         1.164670581      0.003512061292
       284         1.167118691         1.164679201      0.003499705458
       285         1.164063864         1.164677042      0.003487426455
       286         1.161886695         1.164667285      0.003475246304
       287         1.166393223         1.164673299      0.003463142635
       288          1.17365793         1.164704496      0.003451258344
       289         1.165829254         1.164708388      0.003439318468
       290         1.179669349         1.164759977      0.003427845647
       291         1.160427448         1.164745089      0.003416098441
       292         1.185243551         1.164815289      0.003405120699
       293         1.215038664           1.1649867      0.003397810724
       294         1.214240034         1.165154228      0.003390381004
       295         1.210143244         1.165306733      0.003382316419
       296         1.188468461         1.165384982       0.00337179469
       297         1.184049805         1.165447827      0.003361027452
       298         1.192404861         1.165538287      0.003350965949
       299         1.204180565         1.165667525      0.003342249977
       300         1.204490625         1.165796935      0.003333613555
       301         1.183798804         1.165856742      0.003323074868
       302         1.182903929          1.16591319        0.0033125507
       303         1.164539753         1.165908657      0.003301621291
       304         1.155409723         1.165874121      0.003290941318
       305         1.165204345         1.165871925      0.003280152079
       306         1.167906151         1.165878573      0.003269439364
       307         1.164602922         1.165874418      0.003258792365
       308         1.161492038         1.165860189      0.003248242933
       309         1.145712782         1.165794987      0.003238385153
       310         1.137857404         1.165704866        0.0032291925
       311          1.16805903         1.165712436      0.003218818117
       312         1.163231119         1.165704483      0.003208511217
       313         1.173276801         1.165728675       0.00319835159
       314         1.174937973         1.165758004      0.003188300228
       315         1.152991583         1.165717476      0.003178436219
       316         1.158634848         1.165695063      0.003168456901
       317         1.161583486         1.165682092      0.003158488316
       318         1.140655951         1.165603394      0.003149536258
       319         1.165479998         1.165603007      0.003139663127
       320         1.162293769         1.165592666      0.003129868711
       321         1.150029754         1.165544183      0.003120493824
